performance_id,server_id,cpu_usage,memory_usage,disk_usage,uptime_days
2135,2135,36,67,39,225
2136,2136,56,48,29,594
2137,2137,64,60,70,660
2138,2138,43,62,42,296
2139,2139,54,54,32,28
2140,2140,73,89,84,186
2141,2141,39,43,55,368
2142,2142,66,84,66,606
2143,2143,75,53,45,72
2144,2144,56,31,23,626
2145,2145,51,49,64,277
2146,2146,69,73,36,92
2147,2147,54,65,55,159
2148,2148,44,70,53,39
2149,2149,55,71,59,658
2150,2150,34,50,33,82
2151,2151,56,41,21,370
2152,2152,50,51,40,618
2153,2153,77,54,42,335
2154,2154,47,61,41,599
2155,2155,80,51,44,324
2156,2156,48,75,42,75
2157,2157,71,74,49,402
2158,2158,70,64,57,636
2159,2159,49,50,43,61
2160,2160,46,43,45,635
2161,2161,18,39,77,493
2162,2162,33,45,32,176
2163,2163,54,56,65,582
2164,2164,37,63,30,594
2165,2165,57,49,34,218
2166,2166,33,53,57,648
2167,2167,18,39,79,689
2168,2168,51,43,42,216
2169,2169,55,65,52,378
2170,2170,86,77,79,116
2171,2171,50,35,34,246
2172,2172,34,64,55,645
2173,2173,50,74,42,611
2174,2174,34,50,75,499
2175,2175,71,52,66,265
2176,2176,54,70,42,168
2177,2177,13,20,93,729
2178,2178,67,78,81,278
2179,2179,79,57,70,189
2180,2180,67,70,92,20
2181,2181,26,39,28,566
2182,2182,83,88,95,450
2183,2183,74,86,67,235
2184,2184,68,85,69,91
2185,2185,76,44,38,454
2186,2186,35,45,33,532
2187,2187,47,67,34,365
2188,2188,44,44,55,222
2189,2189,44,58,34,60
2190,2190,48,48,26,528
2191,2191,79,51,68,166
2192,2192,26,49,26,225
2193,2193,36,53,35,603
2194,2194,66,52,43,556
2195,2195,86,73,88,463
2196,2196,68,52,48,153
2197,2197,30,46,85,694
2198,2198,79,56,66,607
2199,2199,57,62,54,155
2200,2200,88,87,82,26
2201,2201,50,61,57,199
2202,2202,59,46,44,593
2203,2203,33,51,38,513
2204,2204,47,61,48,267
2205,2205,69,67,43,288
2206,2206,30,57,30,335
2207,2207,29,55,43,72
2208,2208,42,85,66,338
2209,2209,31,45,88,552
2210,2210,60,37,26,329
2211,2211,36,39,59,675
2212,2212,76,54,51,248
2213,2213,44,52,63,721
2214,2214,24,48,35,272
2215,2215,41,66,53,357
2216,2216,46,43,44,169
2217,2217,87,82,94,261
2218,2218,67,47,48,135
2219,2219,20,69,55,544
2220,2220,78,64,31,53
2221,2221,66,51,70,413
2222,2222,33,54,40,527
2223,2223,26,25,88,626
2224,2224,54,44,33,378
2225,2225,25,69,46,422
2226,2226,30,30,29,190
2227,2227,32,44,39,205
2228,2228,41,50,45,545
2229,2229,14,21,73,575
2230,2230,88,71,80,48
2231,2231,23,57,22,492
2232,2232,74,87,93,649
2233,2233,32,46,51,489
2234,2234,57,62,32,196
2235,2235,40,63,61,416
2236,2236,32,50,50,122
2237,2237,47,59,63,4
2238,2238,58,55,37,698
2239,2239,72,94,76,159
2240,2240,78,64,59,245
2241,2241,57,64,30,305
2242,2242,26,33,84,319
2243,2243,31,45,27,17
2244,2244,69,73,91,593
2245,2245,26,43,70,410
2246,2246,59,58,62,595
2247,2247,55,61,41,646
2248,2248,45,56,29,319
2249,2249,74,62,56,84
2250,2250,80,94,86,14
2251,2251,32,50,87,255
2252,2252,40,85,52,396
2253,2253,70,70,46,534
2254,2254,32,38,94,576
2255,2255,65,91,69,559
2256,2256,28,46,56,175
2257,2257,30,31,72,244
2258,2258,53,64,34,378
2259,2259,44,52,40,108
2260,2260,69,73,88,208
2261,2261,31,47,87,576
2262,2262,33,63,46,81
2263,2263,81,80,77,224
2264,2264,44,49,53,580
2265,2265,82,77,78,322
2266,2266,68,76,64,649
2267,2267,73,72,54,573
2268,2268,47,43,59,280
2269,2269,26,56,33,351
2270,2270,45,63,50,668
2271,2271,50,51,29,715
2272,2272,62,58,47,671
2273,2273,21,21,80,612
2274,2274,37,60,63,414
2275,2275,64,78,83,427
2276,2276,63,60,47,105
2277,2277,43,58,43,669
2278,2278,78,71,92,106
2279,2279,32,44,50,177
2280,2280,84,81,86,1
2281,2281,69,65,66,262
2282,2282,59,40,53,24
2283,2283,24,23,85,660
2284,2284,39,70,41,146
2285,2285,79,85,80,122
2286,2286,14,46,73,596
2287,2287,55,58,62,23
2288,2288,33,66,44,96
2289,2289,14,29,92,451
2290,2290,70,62,39,609
2291,2291,31,57,32,629
2292,2292,28,42,93,485
2293,2293,30,38,45,168
2294,2294,73,95,86,272
2295,2295,31,58,38,583
2296,2296,50,71,58,626
2297,2297,40,47,43,12
2298,2298,50,41,50,619
2299,2299,35,54,64,236
2300,2300,32,46,46,292
2301,2301,74,67,73,8
2302,2302,36,61,55,149
2303,2303,64,40,49,661
2304,2304,41,76,52,51
2305,2305,81,70,74,637
2306,2306,38,70,33,383
2307,2307,58,46,51,118
2308,2308,18,28,70,210
2309,2309,41,41,33,713
2310,2310,32,60,29,299
2311,2311,28,28,70,619
2312,2312,90,70,78,247
2313,2313,90,92,82,402
2314,2314,29,65,30,469
2315,2315,43,48,30,176
2316,2316,80,95,67,240
2317,2317,52,61,44,119
2318,2318,49,44,41,85
2319,2319,79,88,78,305
2320,2320,42,69,61,529
2321,2321,21,65,33,644
2322,2322,74,67,63,728
2323,2323,51,62,55,675
2324,2324,38,66,43,409
2325,2325,58,61,59,189
2326,2326,63,76,91,636
2327,2327,77,87,86,456
2328,2328,46,52,55,198
2329,2329,34,53,31,314
2330,2330,33,63,53,47
2331,2331,28,22,80,6
2332,2332,50,78,44,397
2333,2333,57,59,47,588
2334,2334,61,64,42,670
2335,2335,52,42,39,225
2336,2336,17,22,83,300
2337,2337,64,80,41,271
2338,2338,51,60,53,379
2339,2339,74,89,72,13
2340,2340,49,62,45,266
2341,2341,28,56,62,534
2342,2342,84,74,94,406
2343,2343,27,66,54,730
2344,2344,42,70,58,336
2345,2345,46,38,45,106
2346,2346,50,68,47,394
2347,2347,24,45,25,271
2348,2348,56,41,26,547
2349,2349,42,61,56,722
2350,2350,31,68,34,120
2351,2351,63,56,44,229
2352,2352,26,30,25,247
2353,2353,87,77,76,705
2354,2354,35,56,45,452
2355,2355,33,47,55,383
2356,2356,37,42,51,630
2357,2357,69,91,70,435
2358,2358,60,67,44,355
2359,2359,30,46,45,612
2360,2360,49,65,43,541
2361,2361,75,70,57,164
2362,2362,46,52,49,215
2363,2363,77,75,42,415
2364,2364,80,89,83,74
2365,2365,89,92,79,423
2366,2366,37,63,62,687
2367,2367,50,58,53,152
2368,2368,81,90,71,614
2369,2369,78,82,92,331
2370,2370,73,55,60,550
2371,2371,48,33,51,345
2372,2372,44,58,42,6
2373,2373,67,49,42,682
2374,2374,60,78,75,605
2375,2375,41,45,31,68
2376,2376,70,94,92,719
2377,2377,38,58,49,318
2378,2378,40,49,47,35
2379,2379,40,49,26,221
2380,2380,79,67,33,253
2381,2381,59,62,33,328
2382,2382,73,70,52,250
2383,2383,32,50,45,707
2384,2384,74,71,30,501
2385,2385,68,59,44,372
2386,2386,22,39,47,124
2387,2387,49,53,72,28
2388,2388,54,56,38,41
2389,2389,78,73,40,729
2390,2390,42,56,40,52
2391,2391,35,62,46,155
2392,2392,17,50,71,547
2393,2393,59,54,31,383
2394,2394,43,62,49,726
2395,2395,32,50,48,614
2396,2396,78,71,67,654
2397,2397,62,84,65,65
2398,2398,31,32,47,541
2399,2399,68,80,53,520
2400,2400,45,46,54,206
2401,2401,44,40,33,422
2402,2402,56,69,28,439
2403,2403,31,24,76,499
2404,2404,17,32,82,170
2405,2405,66,76,94,69
2406,2406,16,26,77,156
2407,2407,43,60,25,577
2408,2408,89,81,83,442
2409,2409,30,38,82,536
2410,2410,29,33,77,582
2411,2411,42,72,61,2
2412,2412,88,70,67,720
2413,2413,32,50,35,555
2414,2414,68,70,52,585
2415,2415,47,49,39,293
2416,2416,69,58,68,290
2417,2417,23,67,26,481
2418,2418,90,79,71,56
2419,2419,44,61,31,593
2420,2420,57,45,52,666
2421,2421,27,35,92,65
2422,2422,51,52,59,260
2423,2423,70,80,94,535
2424,2424,31,50,51,557
2425,2425,21,44,27,606
2426,2426,41,64,57,99
2427,2427,27,69,60,499
2428,2428,69,73,90,195
2429,2429,44,70,69,155
2430,2430,65,42,49,571
2431,2431,35,42,51,669
2432,2432,36,44,46,413
2433,2433,82,76,88,103
2434,2434,50,41,43,16
2435,2435,37,63,42,583
2436,2436,26,54,53,422
2437,2437,72,52,41,63
2438,2438,26,63,46,648
2439,2439,89,74,71,271
2440,2440,57,42,59,487
2441,2441,32,25,86,546
2442,2442,64,72,60,123
2443,2443,48,50,58,662
2444,2444,76,74,42,668
2445,2445,69,77,69,437
2446,2446,83,75,94,5
2447,2447,65,49,43,197
2448,2448,20,36,48,132
2449,2449,52,70,75,215
2450,2450,67,94,86,655
2451,2451,31,22,95,224
2452,2452,48,82,63,259
2453,2453,43,39,43,222
2454,2454,46,65,74,352
2455,2455,66,54,50,4
2456,2456,32,63,29,279
2457,2457,54,65,30,664
2458,2458,25,44,56,675
2459,2459,60,72,66,288
2460,2460,20,46,50,534
2461,2461,16,42,82,355
2462,2462,86,94,66,155
2463,2463,53,62,37,298
2464,2464,86,85,82,171
2465,2465,62,41,47,279
2466,2466,49,72,33,132
2467,2467,52,45,23,271
2468,2468,58,74,40,420
2469,2469,27,54,32,667
2470,2470,73,89,94,80
2471,2471,50,70,37,404
2472,2472,35,53,25,532
2473,2473,66,92,80,163
2474,2474,63,46,43,222
2475,2475,55,59,40,626
2476,2476,17,37,88,144
2477,2477,22,62,54,551
2478,2478,67,61,71,563
2479,2479,32,43,55,144
2480,2480,56,73,42,99
2481,2481,72,51,43,303
2482,2482,58,72,53,686
2483,2483,51,44,37,159
2484,2484,51,67,26,499
2485,2485,13,42,71,18
2486,2486,77,89,95,496
2487,2487,40,41,38,524
2488,2488,43,53,37,671
2489,2489,52,39,32,618
2490,2490,73,82,62,450
2491,2491,34,56,52,4
2492,2492,37,32,54,318
2493,2493,35,65,29,625
2494,2494,70,79,80,681
2495,2495,73,79,40,13
2496,2496,52,66,56,568
2497,2497,21,50,33,59
2498,2498,30,45,73,435
2499,2499,52,54,58,389
2500,2500,50,66,29,47
2501,2501,57,53,56,92
2502,2502,39,48,46,686
2503,2503,31,20,90,476
2504,2504,40,46,42,473
2505,2505,37,49,42,436
2506,2506,29,29,83,332
2507,2507,45,68,40,159
2508,2508,54,35,53,170
2509,2509,59,49,46,691
2510,2510,33,52,42,137
2511,2511,66,81,91,620
2512,2512,84,85,90,494
2513,2513,26,35,72,648
2514,2514,84,93,72,203
2515,2515,17,35,91,177
2516,2516,36,48,62,591
2517,2517,63,91,86,500
2518,2518,78,78,81,597
2519,2519,16,44,77,511
2520,2520,51,76,47,175
2521,2521,23,30,42,482
2522,2522,52,62,62,665
2523,2523,67,54,54,87
2524,2524,53,48,41,387
2525,2525,89,83,85,644
2526,2526,89,92,87,115
2527,2527,28,45,43,102
2528,2528,20,35,26,131
2529,2529,79,41,34,717
2530,2530,67,81,67,341
2531,2531,34,40,37,201
2532,2532,34,23,95,393
2533,2533,77,47,57,176
2534,2534,61,69,44,51
2535,2535,50,41,49,484
2536,2536,37,68,49,229
2537,2537,73,70,78,699
2538,2538,21,61,50,728
2539,2539,38,57,51,374
2540,2540,80,56,55,163
2541,2541,82,87,83,543
2542,2542,60,76,74,74
2543,2543,45,46,43,155
2544,2544,67,87,65,150
2545,2545,17,29,86,332
2546,2546,33,53,33,189
2547,2547,19,27,86,131
2548,2548,52,52,28,601
2549,2549,21,47,58,109
2550,2550,68,84,47,299
2551,2551,29,52,61,138
2552,2552,31,60,33,251
2553,2553,50,65,39,566
2554,2554,37,67,36,609
2555,2555,18,21,79,278
2556,2556,33,65,55,640
2557,2557,49,82,46,419
2558,2558,35,50,33,566
2559,2559,39,43,40,408
2560,2560,40,83,58,231
2561,2561,55,61,47,17
2562,2562,41,45,27,616
2563,2563,28,55,64,594
2564,2564,27,49,89,200
2565,2565,47,44,46,269
2566,2566,38,65,35,710
2567,2567,49,51,41,165
2568,2568,42,69,48,159
2569,2569,67,70,49,463
2570,2570,75,86,75,512
2571,2571,30,37,71,308
2572,2572,40,70,45,252
2573,2573,68,67,47,389
2574,2574,75,75,43,65
2575,2575,56,54,45,599
2576,2576,48,54,45,209
2577,2577,19,34,90,562
2578,2578,45,43,49,158
2579,2579,11,20,85,605
2580,2580,43,56,58,145
2581,2581,82,93,72,347
2582,2582,37,52,27,675
2583,2583,51,53,39,5
2584,2584,57,69,60,33
2585,2585,60,61,52,593
2586,2586,34,22,92,318
2587,2587,22,46,45,366
2588,2588,60,49,56,566
2589,2589,58,67,55,137
2590,2590,39,70,59,587
2591,2591,59,49,38,6
2592,2592,73,69,54,163
2593,2593,79,63,31,292
2594,2594,80,76,74,551
2595,2595,78,93,81,325
2596,2596,44,55,41,96
2597,2597,33,53,48,483
2598,2598,79,53,56,440
2599,2599,28,30,80,663
2600,2600,48,67,34,287
2601,2601,59,31,47,425
2602,2602,39,67,63,213
2603,2603,41,59,61,160
2604,2604,28,41,32,206
2605,2605,82,80,76,112
2606,2606,35,47,84,350
2607,2607,14,43,86,121
2608,2608,31,58,48,544
2609,2609,53,66,31,168
2610,2610,23,22,70,292
2611,2611,50,54,27,10
2612,2612,63,64,65,225
2613,2613,26,41,81,326
2614,2614,31,39,91,500
2615,2615,55,61,60,621
2616,2616,77,74,47,687
2617,2617,20,33,36,497
2618,2618,68,67,36,687
2619,2619,68,72,91,318
2620,2620,37,48,48,560
2621,2621,48,63,31,510
2622,2622,33,67,50,171
2623,2623,28,46,72,47
2624,2624,59,34,54,24
2625,2625,62,72,80,55
2626,2626,69,90,80,357
2627,2627,53,54,53,231
2628,2628,80,89,86,289
2629,2629,23,42,47,576
2630,2630,68,67,50,41
2631,2631,30,55,36,253
2632,2632,63,76,61,502
2633,2633,32,63,23,320
2634,2634,67,66,51,415
2635,2635,49,43,58,368
2636,2636,86,89,75,614
2637,2637,30,60,44,702
2638,2638,45,47,30,188
2639,2639,44,68,41,219
2640,2640,37,66,32,139
2641,2641,44,51,34,450
2642,2642,53,54,47,685
2643,2643,65,78,68,609
2644,2644,55,54,33,443
2645,2645,20,60,60,673
2646,2646,26,35,70,485
2647,2647,15,49,90,697
2648,2648,62,78,92,261
2649,2649,30,34,73,655
2650,2650,55,50,55,457
2651,2651,52,60,28,147
2652,2652,55,46,36,247
2653,2653,22,41,93,485
2654,2654,32,65,38,644
2655,2655,57,45,52,253
2656,2656,69,91,76,669
2657,2657,49,69,35,610
2658,2658,76,81,40,668
2659,2659,19,48,95,259
2660,2660,38,56,23,662
2661,2661,72,84,46,358
2662,2662,60,64,26,693
2663,2663,50,64,65,70
2664,2664,81,94,86,448
2665,2665,26,41,72,193
2666,2666,44,43,64,119
2667,2667,50,47,42,588
2668,2668,34,36,82,618
2669,2669,85,87,94,284
2670,2670,31,45,44,36
2671,2671,54,40,36,317
2672,2672,62,94,82,342
2673,2673,75,91,85,431
2674,2674,88,78,76,620
2675,2675,68,74,55,511
2676,2676,61,44,47,532
2677,2677,60,57,26,554
2678,2678,17,43,93,419
2679,2679,34,49,79,249
2680,2680,47,59,53,42
2681,2681,50,46,45,421
2682,2682,35,65,44,584
2683,2683,47,56,34,178
2684,2684,29,60,48,576
2685,2685,32,60,44,63
2686,2686,80,73,67,671
2687,2687,67,82,69,38
2688,2688,37,42,50,522
2689,2689,16,32,84,527
2690,2690,76,79,66,729
2691,2691,49,63,50,656
2692,2692,30,41,30,210
2693,2693,21,35,22,163
2694,2694,63,95,69,14
2695,2695,27,40,75,191
2696,2696,90,88,77,383
2697,2697,68,41,56,48
2698,2698,68,76,72,347
2699,2699,54,44,30,305
2700,2700,31,56,46,86
2701,2701,56,57,49,506
2702,2702,50,53,51,314
2703,2703,51,67,50,540
2704,2704,24,34,57,357
2705,2705,55,62,71,480
2706,2706,49,78,74,176
2707,2707,45,65,36,695
2708,2708,59,60,49,314
2709,2709,25,47,42,121
2710,2710,73,65,30,258
2711,2711,72,94,66,257
2712,2712,51,40,51,663
2713,2713,87,83,85,84
2714,2714,76,62,36,472
2715,2715,42,62,61,419
2716,2716,67,78,76,335
2717,2717,52,55,45,134
2718,2718,77,83,92,135
2719,2719,39,47,40,611
2720,2720,29,61,35,147
2721,2721,23,28,85,466
2722,2722,31,62,53,383
2723,2723,77,83,64,249
2724,2724,25,45,49,431
2725,2725,55,45,60,42
2726,2726,32,50,75,675
2727,2727,50,60,46,188
2728,2728,58,58,57,641
2729,2729,46,79,40,214
2730,2730,28,43,60,323
2731,2731,44,55,32,272
2732,2732,62,73,92,730
2733,2733,73,73,34,516
2734,2734,28,38,88,688
2735,2735,36,60,27,92
2736,2736,30,49,87,473
2737,2737,30,43,32,654
2738,2738,80,91,65,230
2739,2739,39,49,30,636
2740,2740,11,45,73,250
2741,2741,57,61,33,268
2742,2742,60,55,57,195
2743,2743,62,72,40,118
2744,2744,48,68,70,374
2745,2745,38,56,29,185
2746,2746,22,34,45,405
2747,2747,46,69,55,263
2748,2748,57,41,29,129
2749,2749,19,21,83,572
2750,2750,67,50,36,41
2751,2751,73,86,91,361
2752,2752,52,41,38,374
2753,2753,32,55,63,232
2754,2754,53,62,65,403
2755,2755,17,44,91,612
2756,2756,42,65,42,471
2757,2757,52,40,44,702
2758,2758,28,55,50,378
2759,2759,50,60,51,268
2760,2760,45,68,43,79
2761,2761,40,58,33,103
2762,2762,38,41,51,230
2763,2763,16,22,77,510
2764,2764,32,20,75,369
2765,2765,50,71,59,427
2766,2766,62,88,67,32
2767,2767,64,66,63,469
2768,2768,69,50,36,714
2769,2769,79,53,51,68
2770,2770,39,67,57,118
2771,2771,60,72,92,213
2772,2772,13,22,92,373
2773,2773,40,46,45,172
2774,2774,15,48,87,87
2775,2775,40,70,62,335
2776,2776,66,75,35,406
2777,2777,23,51,30,699
2778,2778,74,72,51,128
2779,2779,47,66,63,217
2780,2780,67,53,65,337
2781,2781,57,64,44,416
2782,2782,24,44,80,148
2783,2783,55,70,45,145
2784,2784,51,68,44,103
2785,2785,79,64,51,667
2786,2786,73,58,38,143
2787,2787,56,69,42,83
2788,2788,63,40,58,319
2789,2789,54,52,47,482
2790,2790,32,32,55,191
2791,2791,28,53,36,7
2792,2792,52,42,35,280
2793,2793,18,37,76,461
2794,2794,38,49,23,126
2795,2795,52,84,47,38
2796,2796,53,44,58,494
2797,2797,43,48,32,123
2798,2798,23,38,58,271
2799,2799,72,74,53,575
2800,2800,58,54,53,398
2801,2801,69,49,36,73
2802,2802,44,39,45,288
2803,2803,45,43,21,19
2804,2804,63,84,68,312
2805,2805,71,60,45,423
2806,2806,26,43,81,115
2807,2807,27,53,30,395
2808,2808,47,58,51,663
2809,2809,55,54,40,8
2810,2810,50,56,57,102
2811,2811,52,53,34,80
2812,2812,63,74,83,646
2813,2813,71,56,54,41
2814,2814,79,59,54,229
2815,2815,43,44,47,648
2816,2816,60,79,67,601
2817,2817,38,32,43,81
2818,2818,37,37,35,291
2819,2819,79,95,86,467
2820,2820,82,74,66,24
2821,2821,50,74,51,572
2822,2822,54,48,43,590
2823,2823,23,39,78,672
2824,2824,90,74,90,712
2825,2825,71,44,45,616
2826,2826,47,74,71,692
2827,2827,32,68,51,703
2828,2828,68,94,75,140
2829,2829,51,58,43,226
2830,2830,60,91,91,522
2831,2831,59,64,54,81
2832,2832,65,59,37,283
2833,2833,83,90,76,511
2834,2834,54,41,44,233
2835,2835,35,70,33,202
2836,2836,67,88,78,356
2837,2837,45,72,44,720
2838,2838,50,82,53,420
2839,2839,70,83,74,423
2840,2840,79,54,43,702
2841,2841,30,41,70,104
2842,2842,47,51,43,616
2843,2843,80,43,52,73
2844,2844,50,66,55,134
2845,2845,34,52,43,651
2846,2846,34,52,28,246
2847,2847,23,34,27,165
2848,2848,22,64,37,201
2849,2849,63,84,70,725
2850,2850,38,60,29,291
2851,2851,30,61,57,248
2852,2852,52,50,22,298
2853,2853,31,38,86,558
2854,2854,51,75,70,468
2855,2855,77,42,33,178
2856,2856,44,63,56,666
2857,2857,54,72,60,284
2858,2858,24,36,92,538
2859,2859,42,60,59,616
2860,2860,79,66,65,3
2861,2861,48,35,20,32
2862,2862,41,54,73,263
2863,2863,29,49,78,372
2864,2864,45,65,47,431
2865,2865,45,49,49,493
2866,2866,86,80,70,468
2867,2867,70,90,79,348
2868,2868,38,52,36,188
2869,2869,26,42,44,51
2870,2870,26,67,34,532
2871,2871,26,65,37,524
2872,2872,37,48,36,574
2873,2873,27,32,50,104
2874,2874,30,53,35,473
2875,2875,60,67,67,242
2876,2876,38,49,33,310
2877,2877,51,66,55,654
2878,2878,26,40,61,706
2879,2879,72,92,93,332
2880,2880,72,56,52,612
2881,2881,34,34,93,5
2882,2882,38,45,33,92
2883,2883,30,49,71,304
2884,2884,32,55,42,12
2885,2885,60,43,57,434
2886,2886,40,69,40,545
2887,2887,56,44,31,717
2888,2888,31,65,60,623
2889,2889,45,59,31,438
2890,2890,89,71,65,111
2891,2891,42,46,50,513
2892,2892,69,62,72,210
2893,2893,10,30,72,14
2894,2894,40,67,25,700
2895,2895,49,68,52,46
2896,2896,39,52,40,249
2897,2897,11,24,95,429
2898,2898,67,81,72,439
2899,2899,55,44,56,334
2900,2900,34,58,46,529
2901,2901,20,36,43,275
2902,2902,64,68,59,301
2903,2903,39,55,45,121
2904,2904,56,62,69,142
2905,2905,54,55,51,541
2906,2906,49,70,60,147
2907,2907,30,22,85,557
2908,2908,51,56,36,280
2909,2909,33,63,31,520
2910,2910,49,64,42,406
2911,2911,34,43,87,468
2912,2912,75,78,42,280
2913,2913,76,71,67,595
2914,2914,55,52,44,33
2915,2915,81,95,93,629
2916,2916,32,52,44,119
2917,2917,17,27,84,392
2918,2918,76,70,40,322
2919,2919,61,51,51,548
2920,2920,32,65,53,663
2921,2921,29,60,63,245
2922,2922,79,79,87,706
2923,2923,65,83,54,237
2924,2924,44,31,27,678
2925,2925,71,56,49,293
2926,2926,31,56,46,552
2927,2927,25,49,39,102
2928,2928,83,80,89,535
2929,2929,78,93,77,477
2930,2930,30,43,38,607
2931,2931,70,46,49,323
2932,2932,21,45,81,566
2933,2933,66,90,95,140
2934,2934,76,72,36,441
2935,2935,65,74,81,557
2936,2936,39,44,37,630
2937,2937,11,36,85,574
2938,2938,50,56,38,452
2939,2939,34,49,89,192
2940,2940,79,90,79,34
2941,2941,29,44,88,294
2942,2942,67,59,40,603
2943,2943,45,75,37,427
2944,2944,39,59,52,689
2945,2945,62,64,38,148
2946,2946,70,84,73,534
2947,2947,50,71,67,305
2948,2948,58,73,50,64
2949,2949,66,71,91,260
2950,2950,72,90,93,398
2951,2951,69,94,73,309
2952,2952,10,20,81,284
2953,2953,50,67,44,87
2954,2954,80,90,75,102
2955,2955,33,34,94,75
2956,2956,88,91,85,649
2957,2957,32,55,41,478
2958,2958,50,80,62,442
2959,2959,90,87,70,197
2960,2960,22,25,77,454
2961,2961,56,45,41,569
2962,2962,56,52,66,304
2963,2963,35,61,43,625
2964,2964,51,55,43,274
2965,2965,42,63,58,228
2966,2966,54,84,49,540
2967,2967,39,62,29,146
2968,2968,25,41,35,525
2969,2969,23,41,91,713
2970,2970,49,75,58,152
2971,2971,74,70,57,694
2972,2972,30,43,77,269
2973,2973,42,68,57,534
2974,2974,30,46,58,136
2975,2975,65,74,73,187
2976,2976,49,47,62,93
2977,2977,64,65,45,301
2978,2978,42,68,43,269
2979,2979,31,51,48,284
2980,2980,37,55,46,199
2981,2981,68,76,65,121
2982,2982,71,81,67,230
2983,2983,60,35,40,502
2984,2984,54,60,69,604
2985,2985,53,40,51,627
2986,2986,67,67,58,594
2987,2987,72,75,49,366
2988,2988,80,92,92,533
2989,2989,50,66,41,530
2990,2990,79,55,64,70
2991,2991,40,69,30,492
2992,2992,59,57,54,341
2993,2993,29,42,32,468
2994,2994,52,81,60,705
2995,2995,61,40,54,704
2996,2996,54,50,53,541
2997,2997,45,50,54,553
2998,2998,64,47,45,334
2999,2999,44,54,51,159
3000,3000,75,70,51,436
3001,3001,50,41,32,484
3002,3002,79,93,81,392
3003,3003,47,44,34,657
3004,3004,33,50,46,668
3005,3005,33,44,32,556
3006,3006,13,48,89,347
3007,3007,65,66,48,427
3008,3008,17,28,87,386
3009,3009,39,40,54,635
3010,3010,60,63,47,641
3011,3011,70,91,74,289
3012,3012,67,40,58,354
3013,3013,74,58,67,251
3014,3014,35,62,46,337
3015,3015,50,67,40,126
3016,3016,31,66,25,262
3017,3017,71,56,43,538
3018,3018,46,61,55,506
3019,3019,79,74,55,468
3020,3020,26,45,60,418
3021,3021,30,44,32,508
3022,3022,37,60,38,427
3023,3023,56,56,26,190
3024,3024,72,85,88,25
3025,3025,64,80,72,371
3026,3026,79,77,80,387
3027,3027,23,49,86,324
3028,3028,61,70,67,212
3029,3029,48,64,45,512
3030,3030,53,30,46,55
3031,3031,38,70,24,705
3032,3032,38,59,54,303
3033,3033,74,74,80,17
3034,3034,17,48,77,44
3035,3035,60,38,40,510
3036,3036,29,66,39,21
3037,3037,58,51,48,466
3038,3038,44,70,45,367
3039,3039,29,41,62,361
3040,3040,40,66,51,334
3041,3041,58,55,35,674
3042,3042,38,53,53,255
3043,3043,40,43,47,129
3044,3044,62,75,47,200
3045,3045,48,65,43,550
3046,3046,42,44,33,593
3047,3047,75,43,59,478
3048,3048,78,85,71,468
3049,3049,49,47,45,572
3050,3050,62,75,37,610
3051,3051,21,38,89,145
3052,3052,38,43,53,151
3053,3053,41,68,52,204
3054,3054,69,88,74,490
3055,3055,22,26,94,369
3056,3056,40,47,39,629
3057,3057,55,63,57,130
3058,3058,23,47,87,80
3059,3059,73,73,67,571
3060,3060,55,67,44,178
3061,3061,50,72,41,260
3062,3062,22,22,79,8
3063,3063,39,62,34,211
3064,3064,61,76,72,621
3065,3065,59,38,32,528
3066,3066,66,77,65,516
3067,3067,81,91,92,451
3068,3068,60,63,24,498
3069,3069,80,71,70,341
3070,3070,56,64,47,713
3071,3071,62,79,55,410
3072,3072,48,31,41,350
3073,3073,34,34,79,598
3074,3074,70,93,85,680
3075,3075,77,45,43,171
3076,3076,41,41,41,15
3077,3077,60,86,86,465
3078,3078,85,73,90,284
3079,3079,34,49,45,404
3080,3080,67,50,59,485
3081,3081,54,45,59,444
3082,3082,72,70,46,253
3083,3083,36,66,28,562
3084,3084,54,41,42,460
3085,3085,69,91,70,535
3086,3086,26,60,22,500
3087,3087,26,42,64,431
3088,3088,29,20,91,120
3089,3089,23,31,28,418
3090,3090,31,34,71,471
3091,3091,50,72,47,202
3092,3092,59,71,59,170
3093,3093,13,23,89,428
3094,3094,35,41,48,583
3095,3095,56,55,53,630
3096,3096,20,62,48,439
3097,3097,74,86,85,530
3098,3098,36,37,25,297
3099,3099,36,49,42,312
3100,3100,29,38,48,612
3101,3101,32,57,41,359
3102,3102,59,73,71,192
3103,3103,60,50,20,236
3104,3104,73,89,65,607
3105,3105,68,57,33,609
3106,3106,53,44,35,653
3107,3107,37,42,46,509
3108,3108,57,52,60,309
3109,3109,89,78,77,86
3110,3110,79,67,57,476
3111,3111,47,70,34,641
3112,3112,65,62,35,86
3113,3113,69,50,62,34
3114,3114,33,45,50,656
3115,3115,49,62,54,580
3116,3116,26,37,52,381
3117,3117,46,49,59,360
3118,3118,34,22,71,226
3119,3119,41,43,51,159
3120,3120,85,89,92,321
3121,3121,19,36,93,674
3122,3122,68,70,76,570
3123,3123,52,46,39,389
3124,3124,52,43,37,523
3125,3125,29,41,41,34
3126,3126,83,72,92,206
3127,3127,47,59,60,249
3128,3128,55,72,57,719
3129,3129,11,35,82,210
3130,3130,76,86,85,398
3131,3131,74,53,59,573
